Data,NNKO,NNO,NNSW,NNZ,NNA,WIBOR6M_rate,WIG20,SPX,Gold,Bitcoin
2021-06-26,141.61,348.8,303.84,386.17,380.25,0.25,2282.46,4280.7,1779.39,31445.12
2021-06-27,141.61,348.8,303.84,386.17,380.25,0.25,2282.46,4280.7,1779.39,32844.97
2021-06-28,141.61,348.83,303.77,386.15,380.18,0.25,2285.81,4290.61,1778.37,34690.38
2021-06-29,141.53,349.14,302.96,384.39,376.93,0.25,2258.24,4291.8,1761.17,36249.43
2021-06-30,141.49,350.73,301.81,381.54,370.7,0.25,2218.41,4297.5,1770.21,34809.39
2021-07-01,141.38,349.48,302.07,382.7,374.3,0.25,2250.58,4319.94,1776.76,33505.08
2021-07-02,141.35,348.96,302.28,383.29,375.41,0.25,2252.18,4352.34,1787.97,33465.91
2021-07-03,141.35,348.96,302.28,383.29,375.41,0.25,2252.18,4352.34,1787.97,34595.26
2021-07-04,141.35,348.96,302.28,383.29,375.41,0.25,2252.18,4352.34,1787.97,35866.53
2021-07-05,141.56,349.32,302.78,384.13,376.5,0.25,2258.82,4352.34,1791.745,34169.84
2021-07-06,141.62,349.99,302.2,382.78,373.74,0.25,2228.46,4343.54,1797.02,33766.68
2021-07-07,141.68,350.86,304.41,387.08,380.69,0.25,2285.79,4358.13,1803.65,34250.12
2021-07-08,141.71,350.91,302.55,383.1,373.9,0.25,2234.6,4320.82,1802.71,32686.88
2021-07-09,141.71,350.91,302.55,383.1,373.9,0.25,2251.78,4369.55,1808.33,33871.27
2021-07-10,141.71,350.91,302.55,383.1,373.9,0.25,2251.78,4369.55,1808.33,33431.63
2021-07-11,141.71,350.91,302.55,383.1,373.9,0.25,2251.78,4369.55,1808.33,34473.46
2021-07-12,141.72,350.82,303.53,384.96,377.04,0.25,2255.48,4384.63,1806.18,32868.73
2021-07-13,141.75,350.85,303.96,385.96,378.7,0.25,2264.26,4369.21,1807.7,32583.88
2021-07-14,141.73,350.7,304.24,386.65,379.98,0.25,2268.57,4374.3,1827.41,32861.26
2021-07-15,141.75,351.14,303.7,385.48,377.6,0.25,2260.49,4360.03,1829.49,31730.85
2021-07-16,141.75,351.14,303.7,385.48,377.6,0.25,2258.1,4327.16,1811.01,31745.52
2021-07-17,141.75,351.14,303.7,385.48,377.6,0.25,2258.1,4327.16,1811.01,31728.59
2021-07-18,141.75,351.14,303.7,385.48,377.6,0.25,2258.1,4327.16,1811.01,31847.65
2021-07-19,141.85,353.42,302.31,381.57,369.2,0.25,2205.86,4258.49,1812.23,30783.38
2021-07-20,141.89,353.7,303.14,383.19,371.71,0.25,2221.28,4323.06,1810.27,29702.2
2021-07-21,141.84,352.88,304.17,385.59,376.75,0.25,2241.97,4358.69,1803.51,31841.66
2021-07-22,141.77,352.58,303.67,384.69,375.41,0.25,2229.86,4367.48,1806.93,32163.44
2021-07-23,141.77,352.58,303.67,384.69,375.41,0.25,2242.41,4411.79,1801.45,32647.71
2021-07-24,141.77,352.58,303.67,384.69,375.41,0.25,2242.41,4411.79,1801.45,34124.62
2021-07-25,141.77,352.58,303.67,384.69,375.41,0.25,2242.41,4411.79,1801.45,34587.33
2021-07-26,141.77,352.58,303.67,384.69,375.41,0.25,2240.65,4422.3,1797.48,37115.72
2021-07-27,141.77,352.58,303.67,384.69,375.41,0.25,2224.59,4401.46,1798.96,38284.35
2021-07-28,141.77,352.69,304.32,386.06,377.96,0.25,2245.76,4400.64,1807.15,40102.8
2021-07-29,141.77,352.17,304.69,387.29,380.53,0.25,2265.69,4419.15,1828.17,39560.89
2021-07-30,141.79,352.26,304.48,386.84,379.7,0.25,2253.45,4395.26,1813.91,41175.53
2021-07-31,141.79,352.26,304.48,386.84,379.7,0.25,2253.45,4395.26,1813.91,41980.21
2021-08-01,141.79,352.26,304.48,386.84,379.7,0.25,2253.45,4395.26,1813.91,41092.28
2021-08-02,141.49,352.17,304.45,387.34,380.77,0.25,2253.28,4387.16,1813.33,39210.46
2021-08-03,141.47,352.24,304.57,387.58,380.93,0.25,2257.73,4423.15,1810.5,38322.67
2021-08-04,141.47,351.68,304.59,388.0,381.98,0.25,2272.09,4402.66,1812.08,39833.77
2021-08-05,141.45,351.48,304.51,387.95,382.25,0.25,2270.67,4429.1,1804.355,40926.51
2021-08-06,141.42,350.81,304.5,388.3,383.44,0.25,2273.89,4436.52,1760.33,42482.75
2021-08-07,141.42,350.81,304.5,388.3,383.44,0.25,2273.89,4436.52,1760.33,43644.25
2021-08-08,141.42,350.81,304.5,388.3,383.44,0.25,2273.89,4436.52,1760.33,44260.26
2021-08-09,141.44,350.72,305.08,389.25,385.41,0.25,2274.48,4432.35,1729.7,45719.19
2021-08-10,141.43,350.44,305.17,389.48,385.93,0.25,2277.23,4436.75,1729.15,45726.46
2021-08-11,141.43,350.49,305.56,390.16,387.14,0.25,2283.69,4442.41,1751.73,46371.31
2021-08-12,141.43,350.68,306.11,391.17,388.69,0.25,2297.72,4460.83,1752.66,44249.34
2021-08-13,141.38,350.63,306.08,391.39,389.21,0.25,2302.03,4468.0,1778.57,47588.08
2021-08-14,141.38,350.63,306.08,391.39,389.21,0.25,2302.03,4468.0,1778.57,47049.75
2021-08-15,141.38,350.63,306.08,391.39,389.21,0.25,2302.03,4468.0,1778.57,46886.01
2021-08-16,141.37,351.25,305.67,390.44,386.98,0.25,2282.1,4479.71,1787.25,46069.78
2021-08-17,141.38,351.33,306.44,392.03,389.82,0.25,2300.04,4448.08,1786.06,44776.7
2021-08-18,141.37,351.37,306.25,391.31,388.58,0.25,2284.97,4400.27,1787.74,44621.77
2021-08-19,141.41,351.53,305.06,388.93,384.35,0.25,2260.02,4405.8,1780.13,46623.04
2021-08-20,141.46,351.75,304.7,388.1,382.78,0.25,2255.56,4441.67,1782.18,49303.87
2021-08-21,141.46,351.75,304.7,388.1,382.78,0.25,2255.56,4441.67,1782.18,49209.17
2021-08-22,141.46,351.75,304.7,388.1,382.78,0.25,2255.56,4441.67,1782.18,48713.75
2021-08-23,141.44,351.37,305.71,390.3,387.23,0.25,2287.52,4479.53,1805.5,49563.33
2021-08-24,141.43,351.19,306.02,391.03,388.53,0.25,2300.9,4486.23,1802.95,48200.97
2021-08-25,141.45,351.08,306.82,392.74,391.47,0.25,2325.19,4496.19,1790.9,49076.18
2021-08-26,141.44,350.78,306.3,391.86,390.04,0.25,2309.44,4470.0,1792.09,47263.73
2021-08-27,141.45,350.95,306.82,392.8,391.55,0.25,2323.77,4509.37,1818.45,48999.27
2021-08-28,141.45,350.95,306.82,392.8,391.55,0.25,2323.77,4509.37,1818.45,48972.05
2021-08-29,141.45,350.95,306.82,392.8,391.55,0.25,2323.77,4509.37,1818.45,48912.45
2021-08-30,141.42,351.07,308.02,395.2,395.91,0.25,2350.23,4528.79,1810.16,48407.41
2021-08-31,141.41,350.59,308.04,395.75,397.37,0.26,2368.03,4522.68,1813.47,46958.78
2021-09-01,141.54,350.3,308.1,396.05,398.17,0.27,2371.16,4524.09,1813.83,48447.06
2021-09-02,141.49,349.74,308.35,396.92,400.32,0.28,2391.94,4536.95,1809.565,49831.8
2021-09-03,141.46,349.01,307.66,395.85,399.12,0.28,2380.82,4535.43,1828.65,50250.58
2021-09-04,141.46,349.01,307.66,395.85,399.12,0.28,2380.82,4535.43,1828.65,50227.48
2021-09-05,141.46,349.01,307.66,395.85,399.12,0.28,2380.82,4535.43,1828.65,51728.37
2021-09-06,141.52,349.66,309.36,398.95,404.12,0.28,2416.38,4535.43,1823.37,52114.15
2021-09-07,141.52,349.2,308.75,397.9,402.65,0.28,2394.79,4520.03,1794.4,46502.89
2021-09-08,141.48,349.12,307.29,394.97,397.4,0.28,2364.63,4514.07,1789.23,46076.86
2021-09-09,141.53,349.8,307.84,395.55,397.77,0.28,2356.39,4493.28,1794.5,46487.16
2021-09-10,141.6,349.78,307.98,395.93,398.33,0.28,2360.7,4458.58,1787.9,44618.11
2021-09-11,141.6,349.78,307.98,395.93,398.33,0.28,2360.7,4458.58,1787.9,45403.88
2021-09-12,141.6,349.78,307.98,395.93,398.33,0.28,2360.7,4458.58,1787.9,45287.95
2021-09-13,141.58,349.54,308.82,397.64,401.58,0.28,2387.74,4468.73,1793.63,45162.28
2021-09-14,141.59,349.58,309.15,398.16,402.25,0.28,2376.01,4443.05,1804.61,46689.74
2021-09-15,141.61,349.54,308.67,397.14,400.41,0.28,2355.23,4480.7,1793.775,48183.23
2021-09-16,141.72,349.49,308.88,397.78,401.68,0.28,2357.28,4473.75,1753.41,47672.82
2021-09-17,141.76,349.37,307.85,395.82,398.3,0.28,2333.01,4432.99,1751.65,47246.82
2021-09-18,141.76,349.37,307.85,395.82,398.3,0.28,2333.01,4432.99,1751.65,47908.27
2021-09-19,141.76,349.37,307.85,395.82,398.3,0.28,2333.01,4432.99,1751.65,47461.24
2021-09-20,141.7,349.67,305.63,391.07,389.32,0.29,2272.52,4357.73,1764.095,43507.05
2021-09-21,141.75,349.95,306.23,392.07,390.58,0.29,2278.11,4354.19,1774.19,41435.94
2021-09-22,141.81,350.07,308.44,396.48,398.24,0.29,2334.1,4395.64,1768.205,43259.93
2021-09-23,141.76,349.52,307.92,395.87,397.76,0.29,2320.51,4448.98,1742.76,44692.63
2021-09-24,141.74,349.45,306.96,393.97,394.49,0.29,2299.18,4455.48,1746.72,42953.04
2021-09-25,141.74,349.45,306.96,393.97,394.49,0.29,2299.18,4455.48,1746.72,42724.43
2021-09-26,141.74,349.45,306.96,393.97,394.49,0.29,2299.18,4455.48,1746.72,43581.93
2021-09-27,141.78,349.41,306.62,393.25,393.25,0.3,2292.47,4443.11,1750.085,43096.22
2021-09-28,141.78,349.11,305.74,391.46,390.14,0.31,2275.68,4352.63,1733.93,41877.43
2021-09-29,141.81,349.19,306.66,393.32,393.59,0.31,2290.97,4359.46,1726.35,41250.15
2021-09-30,141.78,348.87,306.89,394.01,394.89,0.31,2310.29,4307.54,1756.895,43774.71
2021-10-01,141.85,348.66,307.3,395.05,397.45,0.32,2327.88,4357.04,1760.07,48378.75
2021-10-02,141.85,348.66,307.3,395.05,397.45,0.32,2327.88,4357.04,1760.07,48168.25
2021-10-03,141.85,348.66,307.3,395.05,397.45,0.32,2327.88,4357.04,1760.07,47809.81
2021-10-04,141.76,347.83,307.49,396.09,400.37,0.33,2338.09,4300.46,1769.44,48921.92
2021-10-05,141.78,347.85,309.03,399.13,405.67,0.33,2364.72,4345.72,1759.96,51762.19
2021-10-06,141.75,346.46,308.05,397.92,404.67,0.34,2349.46,4363.55,1762.65,55108.19
2021-10-07,141.66,346.02,307.69,397.97,405.71,0.73,2359.54,4399.76,1755.17,54293.55
2021-10-08,141.63,345.86,309.43,401.63,412.23,0.76,2411.12,4391.34,1756.88,54190.68
2021-10-09,141.63,345.86,309.43,401.63,412.23,0.76,2411.12,4391.34,1756.88,54865.73
2021-10-10,141.63,345.86,309.43,401.63,412.23,0.76,2411.12,4391.34,1756.88,54866.04
2021-10-11,141.51,344.89,310.46,404.46,418.36,0.78,2457.36,4361.19,1754.2,57143.78
2021-10-12,141.35,343.69,309.95,404.27,419.43,0.8,2472.33,4350.65,1760.11,56046.72
2021-10-13,141.25,343.35,309.35,403.17,417.48,0.82,2451.89,4363.8,1793.05,57516.62
2021-10-14,141.25,344.37,310.14,404.14,418.38,0.84,2459.5,4438.26,1796.01,57758.19
2021-10-15,141.26,343.79,309.7,403.51,417.49,0.85,2453.98,4471.37,1768.33,61199.95
2021-10-16,141.26,343.79,309.7,403.51,417.49,0.85,2453.98,4471.37,1768.33,60704.21
2021-10-17,141.26,343.79,309.7,403.51,417.49,0.85,2453.98,4471.37,1768.33,60609.91
2021-10-18,141.21,342.53,309.16,403.18,417.98,0.86,2459.81,4486.46,1764.87,61780.07
2021-10-19,141.23,342.73,309.03,402.77,417.31,0.87,2447.54,4519.63,1769.54,64094.95
2021-10-20,141.14,342.83,309.15,402.91,417.28,0.89,2443.11,4536.19,1782.04,65813.09
2021-10-21,141.18,342.57,308.57,401.92,415.66,0.9,2427.35,4549.78,1782.83,62698.17
2021-10-22,141.2,342.14,308.18,401.35,415.15,0.91,2417.09,4544.9,1794.13,60414.78
2021-10-23,141.2,342.14,308.18,401.35,415.15,0.91,2417.09,4544.9,1794.13,61040.65
2021-10-24,141.2,342.14,308.18,401.35,415.15,0.91,2417.09,4544.9,1794.13,60964.75
2021-10-25,141.14,341.42,307.85,401.23,415.57,0.92,2427.19,4566.48,1807.73,62839.91
2021-10-26,141.25,341.71,308.31,402.04,416.8,0.93,2425.29,4574.79,1792.85,60734.57
2021-10-27,141.12,342.13,307.71,400.31,413.61,0.94,2404.82,4551.68,1797.0,58801.19
2021-10-28,141.14,341.55,307.23,399.91,413.56,0.94,2392.67,4596.42,1798.86,60732.61
2021-10-29,141.12,341.36,307.54,400.8,416.03,0.96,2405.05,4605.38,1782.82,62384.75
2021-10-30,141.12,341.36,307.54,400.8,416.03,0.96,2405.05,4605.38,1782.82,61503.46
2021-10-31,141.12,341.36,307.54,400.8,416.03,0.96,2405.05,4605.38,1782.82,61428.18
2021-11-01,141.12,341.36,307.54,400.8,416.03,0.96,2405.05,4613.67,1791.87,61140.2
2021-11-02,141.04,341.44,307.49,401.25,417.19,0.99,2407.53,4630.65,1787.09,62980.01
2021-11-03,141.02,340.6,305.85,398.67,413.35,1.05,2380.11,4660.57,1773.85,62811.45
2021-11-04,140.76,339.06,307.27,402.46,421.38,1.7,2438.8,4680.06,1791.43,61186.79
2021-11-05,140.63,339.32,307.78,403.42,423.07,1.87,2439.16,4697.53,1818.215,61133.95
2021-11-06,140.63,339.32,307.78,403.42,423.07,1.87,2439.16,4697.53,1818.215,61402.83
2021-11-07,140.63,339.32,307.78,403.42,423.07,1.87,2439.16,4697.53,1818.215,62832.63
2021-11-08,140.69,338.77,306.9,402.17,420.93,1.83,2423.92,4701.7,1824.32,66539.23
2021-11-09,140.78,339.37,305.64,399.42,415.53,1.87,2395.05,4685.25,1831.83,67305.13
2021-11-10,140.94,339.44,304.62,397.65,411.93,1.88,2366.59,4646.71,1849.36,65145.62
2021-11-11,140.94,339.44,304.62,397.65,411.93,1.88,2366.59,4649.27,1862.0,65210.86
2021-11-12,141.03,339.13,304.33,397.44,410.98,1.91,2358.23,4682.85,1866.08,63929.0
2021-11-13,141.03,339.13,304.33,397.44,410.98,1.91,2358.23,4682.85,1866.08,64258.57
2021-11-14,141.03,339.13,304.33,397.44,410.98,1.91,2358.23,4682.85,1866.08,64526.58
2021-11-15,140.87,338.54,303.44,395.97,409.3,1.94,2335.04,4682.8,1862.8,63962.9
2021-11-16,141.06,339.43,304.33,397.02,410.0,1.97,2340.03,4700.9,1850.43,60615.35
2021-11-17,141.02,337.18,302.48,394.21,406.4,1.98,2317.49,4688.67,1867.43,59992.05
2021-11-18,140.96,335.81,299.95,389.6,399.37,2.01,2271.31,4704.54,1858.91,56614.61
2021-11-19,140.9,336.22,299.27,387.96,396.0,2.02,2248.18,4697.96,1846.97,57906.76
2021-11-20,140.9,336.22,299.27,387.96,396.0,2.02,2248.18,4697.96,1846.97,59779.29
2021-11-21,140.9,336.22,299.27,387.96,396.0,2.02,2248.18,4697.96,1846.97,59160.08
2021-11-22,141.03,336.02,299.07,388.15,395.78,2.04,2247.82,4682.94,1804.8,56741.71
2021-11-23,140.8,333.71,298.18,387.46,396.65,2.06,2261.15,4690.7,1789.12,57586.02
2021-11-24,140.75,333.81,297.16,385.34,392.58,2.09,2239.75,4701.46,1788.64,57010.68
2021-11-25,140.75,334.04,297.16,385.16,392.39,2.19,2229.44,4701.46,1788.635,58931.25
2021-11-26,140.58,337.15,294.8,378.97,379.38,2.29,2143.13,4594.62,1791.875,54098.98
2021-11-27,140.58,337.15,294.8,378.97,379.38,2.29,2143.13,4594.62,1791.875,54917.54
2021-11-28,140.58,337.15,294.8,378.97,379.38,2.29,2143.13,4594.62,1791.875,56094.7
2021-11-29,140.54,336.25,295.18,379.75,381.11,2.33,2148.62,4655.27,1784.71,58117.12
2021-11-30,140.57,337.08,296.75,382.49,385.99,2.38,2194.37,4567.0,1774.96,57345.01
2021-12-01,140.27,334.5,296.47,383.02,388.43,2.43,2217.18,4513.04,1781.87,57077.67
2021-12-02,140.21,333.57,295.13,380.83,385.43,2.48,2201.86,4577.1,1768.3,56887.65
2021-12-03,140.28,333.97,294.74,379.74,383.23,2.51,2179.71,4538.43,1782.96,53440.27
2021-12-04,140.28,333.97,294.74,379.74,383.23,2.51,2179.71,4538.43,1782.96,49303.19
2021-12-05,140.28,333.97,294.74,379.74,383.23,2.51,2179.71,4538.43,1782.96,49338.3
2021-12-06,140.36,334.58,295.18,380.32,383.82,2.53,2190.67,4591.67,1778.48,50891.36
2021-12-07,140.45,335.49,297.45,384.41,390.63,2.55,2231.12,4686.75,1784.17,50261.86
2021-12-08,140.54,336.45,297.57,384.29,389.38,2.55,2219.62,4701.21,1783.09,50230.87
2021-12-09,140.59,336.01,296.72,382.86,387.23,2.57,2212.81,4667.45,1775.17,47958.52
2021-12-10,140.54,335.15,296.35,382.51,387.33,2.58,2213.78,4712.02,1782.9,47523.61
2021-12-11,140.54,335.15,296.35,382.51,387.33,2.58,2213.78,4712.02,1782.9,48854.78
2021-12-12,140.54,335.15,296.35,382.51,387.33,2.58,2213.78,4712.02,1782.9,50330.79
2021-12-13,140.6,335.59,296.34,382.3,386.6,2.6,2214.38,4668.97,1786.68,46913.46
2021-12-14,140.56,334.97,295.51,381.08,384.75,2.6,2211.81,4634.09,1770.7,48285.9
2021-12-15,140.55,334.57,293.73,377.54,378.47,2.6,2161.04,4709.85,1777.13,48752.81
2021-12-16,140.66,335.5,296.25,382.35,386.63,2.61,2213.89,4668.67,1799.23,47830.03
2021-12-17,140.6,335.14,294.97,379.86,382.35,2.61,2194.56,4620.64,1796.14,46533.98
2021-12-18,140.6,335.14,294.97,379.86,382.35,2.61,2194.56,4620.64,1796.14,46807.88
2021-12-19,140.6,335.14,294.97,379.86,382.35,2.61,2194.56,4620.64,1796.14,47360.86
2021-12-20,140.5,332.47,293.85,378.91,382.84,2.62,2189.91,4568.02,1790.9,46792.05
2021-12-21,140.4,331.43,293.69,378.99,384.13,2.64,2185.47,4649.23,1788.97,49286.28
2021-12-22,140.31,330.44,294.52,380.94,388.31,2.67,2212.32,4696.56,1803.66,48997.68
2021-12-23,140.4,330.23,294.87,381.84,390.09,2.69,2225.8,4725.79,1808.57,50777.37
2021-12-24,140.4,330.23,294.87,381.84,390.09,2.74,2225.8,4725.79,1808.57,50785.3
2021-12-25,140.4,330.23,294.87,381.84,390.09,2.74,2225.8,4725.79,1808.57,50633.48
2021-12-26,140.4,330.23,294.87,381.84,390.09,2.74,2225.8,4725.79,1808.57,50999.91
2021-12-27,140.37,330.05,294.98,382.09,390.7,2.77,2226.24,4791.19,1811.97,51035.36
2021-12-28,140.36,329.95,295.36,382.89,392.79,2.79,2252.43,4786.35,1806.15,47701.16
2021-12-29,140.33,328.35,294.81,382.65,393.5,2.81,2260.7,4793.06,1804.38,47284.05
2021-12-30,140.24,328.2,294.87,382.8,393.95,2.82,2266.92,4778.73,1814.69,47083.41
2021-12-31,140.24,328.2,294.87,382.8,393.95,2.84,2266.92,4766.18,1829.5,46308.62
2022-01-01,140.24,328.2,294.87,382.8,393.95,2.84,2266.92,4766.18,1829.5,47450.24
2022-01-02,140.24,328.2,294.87,382.8,393.95,2.84,2266.92,4766.18,1829.5,47264.84
2022-01-03,140.35,331.04,295.92,385.02,398.08,2.87,2286.5,4796.56,1801.32,46222.53
2022-01-04,140.22,329.62,295.77,385.27,399.68,2.9,2300.68,4793.54,1814.64,46155.29
2022-01-05,140.32,330.11,296.38,386.09,401.09,2.94,2310.97,4700.58,1810.29,43439.93
2022-01-06,140.32,330.11,296.38,386.09,401.09,2.94,2310.97,4696.05,1790.98,43176.65
2022-01-07,140.21,328.56,295.61,384.93,400.51,2.98,2311.93,4677.03,1795.81,41537.67
2022-01-08,140.21,328.56,295.61,384.93,400.51,2.98,2311.93,4677.03,1795.81,41912.12
2022-01-09,140.21,328.56,295.61,384.93,400.51,2.98,2311.93,4677.03,1795.81,42205.36
2022-01-10,140.19,328.23,294.77,383.33,398.14,3.04,2291.23,4670.29,1801.74,41604.98
2022-01-11,140.19,328.64,296.82,387.32,405.6,3.07,2344.45,4713.07,1821.54,42717.4
2022-01-12,140.22,329.39,299.49,392.09,414.44,3.1,2411.11,4726.35,1826.27,43860.48
2022-01-13,140.15,329.87,299.41,391.76,414.14,3.13,2407.62,4659.03,1822.7,42614.48
2022-01-14,140.08,329.37,298.01,389.17,410.11,3.15,2383.16,4662.85,1816.6,43263.54
2022-01-15,140.08,329.37,298.01,389.17,410.11,3.15,2383.16,4662.85,1816.6,43259.02
2022-01-16,140.08,329.37,298.01,389.17,410.11,3.15,2383.16,4662.85,1816.6,43207.28
2022-01-17,140.05,329.03,297.52,388.47,408.95,3.17,2365.29,4662.85,1819.255,42094.02
2022-01-18,140.06,328.73,295.83,385.12,402.44,3.19,2317.36,4577.11,1813.81,42495.57
2022-01-19,140.12,329.45,296.29,385.77,402.51,3.21,2316.94,4532.76,1840.56,41989.48
2022-01-20,140.13,330.07,295.75,384.39,399.8,3.22,2308.94,4482.73,1839.6,41175.47
2022-01-21,140.23,331.02,294.76,381.89,394.05,3.23,2273.81,4397.94,1831.78,36138.81
2022-01-22,140.23,331.02,294.76,381.89,394.05,3.23,2273.81,4397.94,1831.78,34885.46
2022-01-23,140.23,331.02,294.76,381.89,394.05,3.23,2273.81,4397.94,1831.78,35518.32
2022-01-24,140.2,329.98,290.28,373.44,379.02,3.26,2170.36,4410.13,1843.17,36382.17
2022-01-25,140.33,330.6,291.55,375.69,382.7,3.29,2199.6,4356.45,1848.15,36796.39
2022-01-26,140.34,330.36,292.75,378.48,387.91,3.4,2233.18,4349.93,1819.45,36535.42
2022-01-27,140.31,329.61,292.54,378.26,388.09,3.41,2234.33,4326.51,1797.2,36727.23
2022-01-28,140.32,329.49,290.99,375.02,381.73,3.44,2183.7,4431.85,1788.87,37667.11
2022-01-29,140.32,329.49,290.99,375.02,381.73,3.44,2183.7,4431.85,1788.87,38154.67
2022-01-30,140.32,329.49,290.99,375.02,381.73,3.44,2183.7,4431.85,1788.87,37800.89
2022-01-31,140.33,328.97,291.78,377.06,385.41,3.47,2209.62,4515.55,1797.35,38431.67
2022-02-01,140.56,329.22,292.64,378.59,387.87,3.5,2224.28,4546.54,1801.11,38717.66
2022-02-02,140.57,329.74,293.83,380.97,392.16,3.52,2252.92,4589.38,1806.9,37036.9
2022-02-03,140.65,330.09,293.21,379.49,389.41,3.56,2235.15,4477.44,1804.86,36951.63
2022-02-04,140.64,331.4,291.98,376.59,382.56,3.59,2174.57,4500.53,1808.13,40674.24
2022-02-05,140.64,331.4,291.98,376.59,382.56,3.59,2174.57,4500.53,1808.13,41604.83
2022-02-06,140.64,331.4,291.98,376.59,382.56,3.59,2174.57,4500.53,1808.13,41611.97
2022-02-07,140.64,331.7,292.33,377.07,382.9,3.62,2171.62,4483.87,1820.54,44096.97
2022-02-08,140.68,332.01,293.31,379.06,386.85,3.65,2215.12,4521.54,1826.03,44102.46
2022-02-09,140.56,331.07,293.45,379.8,388.96,3.7,2235.93,4587.18,1832.99,44606.76
2022-02-10,140.64,330.73,292.53,377.99,385.58,3.75,2213.21,4504.08,1826.68,43980.32
2022-02-11,140.57,330.36,291.77,376.44,383.44,3.78,2203.13,4418.64,1861.27,42167.65
2022-02-12,140.57,330.36,291.77,376.44,383.44,3.78,2203.13,4418.64,1861.27,42196.6
2022-02-13,140.57,330.36,291.77,376.44,383.44,3.78,2203.13,4418.64,1861.27,42405.43
2022-02-14,140.38,329.16,289.22,372.03,376.33,3.8,2161.79,4401.67,1871.42,42690.91
2022-02-15,140.61,330.53,291.56,376.19,382.97,3.83,2209.7,4471.07,1853.55,44195.68
2022-02-16,140.87,331.08,291.73,376.16,382.57,3.84,2212.73,4475.01,1869.61,44032.5
2022-02-17,140.89,331.71,290.33,373.05,376.45,3.86,2175.61,4380.26,1898.4,40737.02
2022-02-18,140.87,332.08,289.47,371.07,372.52,3.87,2143.28,4348.87,1897.03,39964.42
2022-02-19,140.87,332.08,289.47,371.07,372.52,3.87,2143.28,4348.87,1897.03,40035.4
2022-02-20,140.87,332.08,289.47,371.07,372.52,3.87,2143.28,4348.87,1897.03,38838.25
2022-02-21,140.88,332.42,286.84,365.51,361.83,3.88,2069.53,4348.87,1904.075,37562.07
2022-02-22,140.77,331.54,287.0,366.16,364.19,3.89,2101.31,4304.76,1898.49,37936.29
2022-02-23,140.73,330.84,284.77,361.82,356.65,3.91,2038.99,4225.5,1909.19,37670.82
2022-02-24,140.39,328.89,274.71,342.49,321.15,3.95,1817.45,4288.7,1904.1,37885.21
2022-02-25,140.5,328.97,280.83,355.04,344.3,3.99,1970.78,4384.65,1890.79,39454.36
2022-02-26,140.5,328.97,280.83,355.04,344.3,3.99,1970.78,4384.65,1890.79,39160.85
2022-02-27,140.5,328.97,280.83,355.04,344.3,3.99,1970.78,4384.65,1890.79,37825.79
2022-02-28,140.2,327.69,280.35,355.0,345.93,4.02,1999.88,4373.94,1908.82,42965.94
2022-03-01,140.21,329.08,278.99,351.39,338.61,4.04,1967.01,4306.26,1945.135,44168.92
2022-03-02,140.07,328.06,280.44,354.8,345.7,4.07,2043.96,4386.54,1928.67,44076.21
2022-03-03,139.98,327.2,278.76,351.86,340.83,4.1,2009.56,4363.49,1936.31,42493.2
2022-03-04,139.57,323.89,273.35,342.38,326.45,4.19,1918.75,4328.87,1967.46,39016.43
2022-03-05,139.57,323.89,273.35,342.38,326.45,4.19,1918.75,4328.87,1967.46,39476.78
2022-03-06,139.57,323.89,273.35,342.38,326.45,4.19,1918.75,4328.87,1967.46,38985.79
2022-03-07,139.1,318.42,271.11,340.29,327.47,4.23,1934.94,4201.09,1997.7,38222.93
2022-03-08,139.19,318.81,270.67,338.96,324.33,4.3,1908.1,4170.7,2050.01,38560.0
2022-03-09,139.03,317.35,272.96,344.56,335.37,4.38,1973.25,4277.88,1991.97,41900.45
2022-03-10,138.9,315.03,271.56,343.0,334.09,4.52,1970.27,4259.52,1996.87,39457.84
2022-03-11,138.9,315.12,273.77,347.72,342.33,4.61,2033.49,4204.31,1982.68,38924.47
2022-03-12,138.9,315.12,273.77,347.72,342.33,4.61,2033.49,4204.31,1982.68,39105.89
2022-03-13,138.9,315.12,273.77,347.72,342.33,4.61,2033.49,4204.31,1982.68,37750.36
2022-03-14,138.73,313.36,270.92,342.79,334.87,4.66,1972.14,4173.11,1953.71,39331.61
2022-03-15,138.86,315.34,272.38,344.77,337.19,4.69,1999.93,4262.45,1916.26,39481.83
2022-03-16,138.9,317.5,276.02,351.65,347.76,4.72,2060.07,4357.86,1925.71,40895.26
2022-03-17,139.1,318.18,278.71,356.93,356.56,4.75,2125.29,4411.67,1941.27,41008.32
2022-03-18,139.14,318.5,278.51,356.17,355.13,4.77,2099.26,4463.12,1921.13,41707.99
2022-03-19,139.14,318.5,278.51,356.17,355.13,4.77,2099.26,4463.12,1921.13,41971.3
2022-03-20,139.14,318.5,278.51,356.17,355.13,4.77,2099.26,4463.12,1921.13,41428.88
2022-03-21,139.13,316.47,277.46,355.37,354.74,4.79,2093.04,4461.18,1936.24,41136.46
